"Dimension 1","Dimension 2"
"A31",24.544735236824735
"A23",18.335120898517953
"A17",13.712519349675572
"A6",4.310321844607721
"A18",13.80166515502373
"A10",7.349169258858229
"A16",12.586693138247336
"A24",18.5156789087123
"A7",5.109333115888122
"A32",25.104222509237143
"A23",17.90423225741537
"A14",10.956063823281564
"A13",10.46715139877721
"A13",10.401205658136684
"A7",5.292767340466198
"A32",25.29794662551221
"A11",8.621714413275086
"A7",4.812753509724964
"A2",0.8935561407380959
"A5",4.081205893115619
"A27",21.05111187184797
"A10",7.4558632122611925
"A21",16.046251985205526
"A12",9.096940143479806
"A12",9.756347603667749
"A5",3.977476239856386
"A15",11.544017702661797
"A24",18.769655490461023
"A28",22.290640277971633
"A16",12.92736886325196
"A16",12.075791771276496
"A14",11.25492282811459
"A24",18.89655233502841
"A13",10.598686803643384
"A17",13.166779813694498
"A28",22.072990845210814
"A6",4.194919167148325
"A32",25.596555519760994
"A27",21.674691807258416
"A29",23.019038657160248
"A1",0.3750787933691462
"A28",22.59556642746799
"A2",1.788102311228464
"A9",7.048966508191352
"A20",15.953846025694578
"A14",10.69923410868971
"A5",3.943623006160738
"A19",14.767975298268418
"A21",16.605667464172928
"A3",1.8469820030559951
"A31",24.367316384688372
"A20",15.619771323293508
"A25",20.082815180178777
"A13",10.363560915985397
"A9",7.3361629543817966
"A17",13.404579921886379
"A15",11.569111594672213
"A8",6.284077047423308
"A10",7.717755501662769
"A5",4.190058824989116
"A2",1.403883322713664
"A29",22.907554676236725
"A14",10.650344371307956
"A14",10.54558219435037
"A19",15.197330430811189
"A8",5.84974777876416
"A32",25.242566904339512
"A6",4.294199994801286
"A11",8.314847622854966
"A31",24.033822166301054
"A19",14.757965624198173
"A32",25.15930135502129
"A26",20.623090529119498
"A25",19.438318309522167
"A3",1.9228247554508322
"A23",18.526727959340523
"A22",17.368786603415053
"A32",25.25049106978186
"A30",23.53216665965162
"A14",11.050102441660984
"A15",11.385272498981475
"A21",16.53225670850765
"A32",25.2305181519526
"A25",19.414302193453576
"A14",10.981495601557896
"A12",9.517890622081877
"A24",18.758818196305015
"A29",22.587318874694148
"A10",7.995283042876331
"A8",5.974186046036562
"A14",11.315994391736663
"A13",9.844009051015174
"A23",17.913156453573205
"A13",10.445923746274541
"A29",22.96732102687008
"A28",21.937213299684124
"A20",15.506035759073084
"A11",8.336177802309683
"A21",16.831887208921216
"A7",5.600425821211637
"A2",1.5784954950337942
"A13",10.469923560784993
"A27",21.52174681259851
"A5",3.32944322087374
"A10",7.596302491386267
"A17",13.491052254875292
"A6",4.738803891769024
"A14",11.047787567526395
"A4",2.482627729610705
"A2",1.3550354064957766
"A19",14.543483164711652
"A29",23.15943481973564
"A3",2.409331240144489
"A14",10.402213535300056
"A11",8.898088404023069
"A12",9.134112391569925
"A8",6.069766261886505
"A13",9.963273939554607
"A7",5.533738536508391
"A12",9.744197385620069
"A11",8.28963257534439
"A31",24.31314091160113
"A4",3.139398009266557
"A5",3.4955052591451974
"A8",5.643622122427601
"A23",18.330083768453118
"A24",19.193871127351322
"A20",15.902042682466691
"A21",16.26931672059166
"A20",16.128574526276292
"A4",2.7099644936789167
"A30",24.14510649300395
"A6",4.537439143479763
"A7",5.097286761943575
"A27",21.008734325227923
"A21",16.9241671404123
"A26",20.274555106928233
"A10",7.810414720855327
"A2",1.5292935038158706
"A26",20.464125815414718
"A12",8.941654771373711
"A3",2.4152648658318263
"A14",10.700659862729497
"A18",14.004111726985327
"A6",4.6659430977632015
"A15",12.187995231610914
"A14",11.324562274906839
"A22",17.427706443057556
"A11",8.560257056065453
"A10",7.524041612816997
"A32",25.17538532423255
"A32",25.69040407295094
"A19",14.928143743049528
"A16",12.147326804509754
"A20",15.717631892667034
"A32",25.07448156793985
"A14",11.320710474518616
"A13",9.841047647466581
"A20",16.181232179678624
"A6",4.966902475188584
"A2",0.9863951220532763
"A25",20.163729274491452
"A24",18.801214201172677
"A15",11.864817999376069
"A30",24.048741675831774
"A20",15.525040645447913
"A20",15.769488198636882
"A30",24.026732575118398
"A15",12.18999388373539
"A28",22.536289902342446
"A6",4.122046863671032
"A22",17.25451490213381
"A8",5.817478402121141
"A24",18.47445167899788
"A3",1.9616753065942507
"A11",8.052689001294763
"A19",15.201218778939731
"A30",23.242349686761436
"A20",16.085712459398703
"A23",18.228511036061896
"A30",23.895214099302407
"A30",23.735281387884644
"A21",16.607580120383712
"A21",16.598944149259456
"A29",22.563042173309924
"A32",25.334217866439356
"A32",25.043259573249017
"A21",16.091622861996516
"A19",15.377100071973606
"A15",11.298889249563636
"A10",7.772026059063229
"A16",12.0253889403577
"A5",3.815280804396754
"A30",23.569746647753924
"A22",17.76861813525139
"A31",24.806876786328907
"A10",7.437009498009803
"A12",9.114483739421456
"A23",18.430391340780673
"A20",15.65460214683352
"A22",17.60805317567261
"A20",16.034507592684697
"A4",3.2033159339330837
"A29",23.055146079916724
"A20",15.982745232654583
"A5",3.3727466209062262
"A5",3.5012968716287407
"A14",10.847724380235562
"A24",18.661430019249917
"A20",15.634875548576382
"A2",1.4508326438051753
"A16",12.45700949349207
"A26",20.577277568128533
"A2",1.2022321906353295
"A9",7.359536712741842
"A10",8.085051676470348
"A25",19.72201830029442
"A7",4.911051135409515
"A23",18.285539762654043
"A22",16.95359821373682
"A6",4.607863106428917
"A17",12.997121347800876
"A11",8.209659107341505
"A4",3.3852763520944125
"A5",3.76709627463518
"A18",14.264055148224681
"A4",2.904201766228229
"A2",1.6409344721472436
"A31",24.801345789784268
"A1",0.8614349799202987
"A22",17.004889705248008
"A11",8.054551145339556
"A6",4.018450723887991
"A21",16.725360266282557
"A8",5.718823605138521
"A20",15.290869482866832
"A19",14.846444057437989
"A7",5.561046054189416
"A19",14.777551381998014
"A9",6.923120865230169
"A2",1.2002058149851726
"A23",18.22311406720416
"A9",6.575147358929097
"A31",24.132094780845787
"A19",15.308592689333418
"A32",25.508285647109425
"A5",3.9348390427246303
"A5",3.455689124692782
"A26",20.52789008697446
"A4",3.1495795100791493
"A10",7.206676724237099
"A16",12.135233439445258
"A24",18.755182136452486
"A27",21.246809779762806
"A31",24.04881623573836
"A8",5.899421594141163
"A3",2.3226900870311162
"A24",18.557155075238988
"A2",1.0036393067851515
"A30",23.862517078892633
"A16",12.152840098919945
"A6",4.610017250934101
"A4",3.3792225983644375
"A31",24.312722172116466
"A17",13.459702720888046
"A32",25.08717600943328
"A6",4.6536929320919285
"A11",8.819361287081383
"A10",8.057959228508118
"A29",22.45055188812625
"A17",13.41230622008298
"A15",11.92428725210901
"A22",17.437942739940876
"A6",4.543105599938716
"A28",22.49794201680139
"A12",9.378920262076283
"A4",2.416679346131323
"A30",23.730758682333967
"A19",14.763532008814058
"A17",13.125036383542689
"A9",6.639995382620471
"A16",12.96273795954051
"A13",9.653284840470304
"A5",3.277987787550008
"A27",21.322485289404046
"A5",4.097165033097475
"A12",8.877001170433084
"A31",24.686555882323788
"A31",24.095001942577532
"A2",1.5679286250123206
"A24",18.88834949708557
"A7",4.939347202470766
"A12",9.694827315159806
"A10",7.378583589494444
"A12",9.253511442376881
"A13",10.030230197730711
"A16",12.504910897263116
"A25",19.74649147011063
"A15",11.519265666716192
"A16",12.200218549622678
"A6",4.370041535316767
"A11",8.79198918833044
"A17",13.798525922286299
"A13",10.138565797447567
"A10",7.790162253531263
"A7",5.245097034211742
"A21",16.714668931240762
"A18",14.275427577166019
"A4",3.399317700811493
"A32",24.84096437009223
"A26",20.48137135986633
"A24",18.47687439214062
"A11",8.245968820039401
"A3",2.398640605801885
"A27",21.695938262740803
"A26",20.708686984777213
"A32",25.027806327493337
"A17",13.558499446635203
"A10",8.162446867046853
"A26",20.032663137941782
"A5",3.975357566639434
"A7",5.2422979480619265
"A20",15.405245491719638
"A22",16.804992207775346
"A4",2.9094441632999146
"A25",19.986137161300142
"A18",13.655192315488748
"A7",5.534025415430478
"A16",12.340550254545164
"A3",2.441198687469225
"A23",18.23339761473744
"A24",18.455358351913496
"A10",7.711880199763222
"A14",10.926430848162315
"A1",0.4440330381115567
"A12",8.888751621624504
"A11",8.411411978876583
"A32",25.257984224103048
"A5",3.967170543009362
"A21",16.336675355840647
"A2",0.8309623225441496
"A23",18.226958498813843
"A18",13.993475945617472
"A1",0.9565065713528842
"A5",3.931508916445262
"A16",12.438363351307059
"A28",21.841262819079212
"A4",3.288598411220738
"A24",18.42573327092578
"A31",24.346118295151882
"A19",14.627063894281008
"A1",0.7076054906483926
"A8",6.107935399882596
"A12",8.803202817194062
"A19",14.479822600146752
"A30",23.546786439527395
"A32",25.25361209696908
"A32",25.55707147961014
"A1",0.3536585446391596
"A7",5.750627137140073
"A24",19.27194227668242
"A12",9.328853290739849
"A11",8.812055476703135
"A2",0.8458983555798116
"A11",8.706567006120952
"A27",21.631861991118786
"A23",18.12304993791485
"A5",3.5210696993305515
"A18",13.930767040006087
"A31",24.94789942061888
"A25",19.845921541929265
"A11",8.217364258321426
"A7",5.126998034030523
"A22",17.070616641996434
"A30",23.431545873200886
"A10",7.93715231484867
"A27",20.891648574347112
"A24",18.503641162244794
"A29",22.576700992175606
"A2",1.480935170780612
"A2",1.2736270756241526
"A28",21.8372894721087
"A4",3.2293469006393396
"A7",5.634815441440646
"A12",9.17001549130188
"A2",1.1674006100636758
"A26",20.146048386975774
"A26",20.95986500248586
"A7",5.362662727824208
"A12",9.360791703304074
"A32",25.114529555251426
"A14",10.507772348941167
"A14",10.40503831272357
"A9",7.239746942856071
"A5",4.0697680784241745
"A12",8.893286677647561
"A2",0.969146979989794
"A3",1.6987038814882744
"A24",18.511173218011717
"A8",6.411618248651044
"A27",21.134457832279352
"A14",10.912030326114088
"A18",13.78043552614667
"A28",21.937529112645493
"A32",24.983883611436042
"A31",24.521142630746432
"A31",24.11086316852495
"A15",11.344893206563071
"A25",20.056821446998466
"A11",8.354871735102208
"A18",13.845214579600611
"A18",14.570545194472365
"A29",23.393897570219938
"A18",14.34100979331317
"A20",16.039160442200508
"A27",21.420446814179602
"A15",11.408179399142176
"A1",0.6880018860915953
"A11",8.42494741532565
"A24",19.09319899469423
"A19",15.13333803055346
"A24",19.041072949026795
"A18",14.22522001953234
"A1",0.7292155708514259
"A12",9.379056627292915
"A24",19.059157933867315
"A1",0.7187143416048953
"A15",12.169085962325386
"A23",18.29481897850993
"A26",20.54247968790623
"A29",22.75299277378161
"A26",20.055058540842126
"A3",2.5522501452387
"A28",22.54048155281939
"A19",14.56950374993035
"A11",8.846397181948074
"A18",13.904718433961511
"A4",3.3996173586592513
"A22",17.007394066607414
"A15",12.0441737497902
"A10",7.68962510164231
"A8",5.839149994552663
"A9",7.187175143807265
"A21",16.82526016685792
"A30",23.419834404159385
"A22",17.0855302962237
"A11",8.973809615626488
"A26",20.131232042484964
"A6",4.228475823102016
"A3",2.412685870480953
"A32",24.969841767523437
"A18",13.93647691442157
"A11",8.60531170838243
"A17",13.500808648281453
"A10",7.782405567632534
"A5",3.873662918451937
"A30",23.344531589137564
"A28",21.72533883125346
"A15",12.064728461211953
"A25",19.421814254979974
"A16",12.571391780830247
"A18",13.75042844015029
"A27",20.86949358815716
"A19",14.409894559909356
"A1",0.7632844750283792
"A7",4.9793398558938025
"A5",3.8489559033550376
"A15",12.187834061988035
"A2",1.7258239528849864
"A13",9.809784332697442
"A3",1.9147689923587972
"A9",7.035425183254875
"A4",3.021276753617341
"A10",7.374698935556069
"A2",1.7248161393150119
"A8",5.653105684965471
"A26",20.823590885969107
"A13",10.19346997505864
"A15",11.690055845646956
"A27",20.964294963031016
"A8",6.581824298246467
"A23",18.34803232556962
"A9",7.008252504432521
"A9",6.492834288860953
"A20",15.581058080126056
"A23",17.71565992306725
"A28",21.806738534154146
"A31",24.203993127775433
"A25",19.79392394811247
"A21",16.445935290659193
"A22",17.207016303807368
"A28",22.56722810304949
"A5",3.3837897319122705
"A16",12.660545750431872
"A13",9.950600892843006
"A7",5.304206133838939
"A30",23.82278368771248
"A19",14.84623011222004
"A2",1.3368794132171669
"A22",17.087079970430082
"A16",12.910747673907968
"A25",19.681766089110987
"A11",8.98533154521721
"A17",12.99756512532532
"A16",12.488732073201122
"A28",22.17941303006271
"A25",19.86101175288287
"A2",1.1753509380457678
"A7",5.385267406099438
"A10",7.507353186653046
"A15",11.503265238909478
"A11",8.619200642061905
"A23",18.221529763278713
"A23",18.455428907903034
"A24",18.57636730570793
"A12",9.754445029876111
"A20",15.254595065393008
"A22",16.887623178902274
"A2",0.9264092585282491
"A14",10.748895979827918
"A29",22.811683066438675
"A3",2.3424241072212206
"A4",2.826280129030316
"A27",20.974009296689054
"A11",8.524012491196974
"A15",11.413945705830914
"A6",4.697399228831198
"A25",19.903962494150676
"A17",13.047818894606076
"A16",12.862191484847562
"A28",22.321807745990768
"A8",5.879539315491945
"A19",14.866855965977217
"A3",1.9177762123031576
"A8",6.242434085026602
"A12",9.443697369830351
"A12",9.224057148258666
"A3",2.433350743657214
"A19",14.475446567111183
"A2",1.2518390257483427
"A10",7.225860678189718
"A26",20.15950329967069
"A27",21.27168585978669
"A29",22.41760964480649
"A8",6.558730666714879
"A21",16.02948789308413
"A7",5.027088014009893
"A25",19.71945496969778
"A30",24.194485788916918
"A25",19.230687361256503
"A31",24.644966922066793
"A18",13.983503855277508
"A29",22.770815618209465
"A5",3.357737213224265
"A15",11.610766681414322
"A5",3.725792188395962
"A29",23.209684210147365
"A3",2.100161557966639
"A5",3.4716863281859647
"A10",7.810434209748821
"A19",15.010982263726534
"A18",14.178302877434506
"A6",4.366823773140764
"A14",10.632169293108896
"A4",3.264708782398622
"A19",15.176482338858293
"A27",21.334462984569527
"A8",5.782071267940573
"A26",20.956700275888895
"A4",3.072440338944542
"A17",13.340581978673738
"A14",10.828962047335944
"A7",5.512112894589038
"A27",21.32386518587371
"A31",24.06643359556977
"A17",13.076084562677707
"A10",8.175319171398161
"A12",8.868641792947784
"A7",5.121931024670523
"A28",21.69418864037235
"A19",14.49865732193857
"A26",20.11513938816791
"A29",22.624251573439732
"A2",1.3071745296229673
"A6",4.86270337579219
"A25",19.949114411625864
"A1",0.14627946834510164
"A13",10.397494123319268
"A17",12.877358318374124
"A18",14.495087055209428
"A20",15.870807363016265
"A5",3.327470797812446
"A4",2.572828833262295
"A16",12.64084025208909
"A13",9.942929418685795
"A7",4.810980796274166
"A15",12.08829644932095
"A4",3.338298265453471
"A20",15.730340893264142
"A2",1.7109333329598073
"A22",16.944191547727794
"A31",24.47275869337888
"A6",4.275517073605075
"A30",23.785851690264977
"A3",2.557787457712284
"A12",9.303630985686524
"A19",14.976821392092429
"A20",16.014553778301675
"A2",1.0833372326424553
"A30",23.827853991458916
"A2",1.30601399232289
"A31",24.948847835291634
"A30",24.07943177909951
"A28",22.587291215311595
"A6",4.894311923664132
"A18",14.143626116923702
"A31",24.483155823858045
"A16",12.691911122000988
"A16",12.810610295686766
"A19",14.586689304140753
"A6",4.215057401720357
"A13",9.763187147507734
"A20",15.897020741711156
"A1",0.029489430484516133
"A5",3.726165414159079
"A28",21.9962899701406
"A29",22.413027484370378
"A1",0.7282052334511842
"A21",16.227983853029336
"A24",19.26759786151697
"A14",10.520433382229678
"A9",7.009217232246994
"A25",19.992530403015195
"A21",16.7190314377517
"A30",23.200598574889053
"A20",15.609572368602278
"A31",24.919127208225657
"A19",15.004545343677119
"A5",3.8646777531217458
"A30",23.218625169496875
"A29",23.213096145312463
"A9",7.042448301179817
"A14",11.089720387002897
"A32",25.41149177665948
"A27",21.508888943205235
"A3",2.135180947463876
"A11",8.991413569036737
"A7",5.288527457199963
"A28",21.96064362345001
"A21",16.117606090749618
"A26",20.860357025931968
"A10",7.5020514381847905
"A30",23.739171589169953
"A29",22.5065219965659
"A5",3.5001361223694527
"A14",10.592637932036794
"A22",17.329375290978213
"A28",22.18149686422963
"A10",7.706764968571663
"A22",17.076222351936902
"A14",10.518147391374566
"A24",18.727227796378703
"A10",7.276874657866343
"A30",23.326118164486907
"A24",18.70932376773848
"A1",0.6379047665209743
"A32",25.019166888447977
"A22",17.0881567240978
"A12",9.492482934451793
"A32",25.65628324015037
"A15",12.043018620730951
"A23",18.00464753411948
"A14",11.00064727139139
"A18",14.181453348503247
"A3",1.777660412057077
"A24",18.959175012976534
"A18",13.841322730995852
"A5",3.870163237720074
"A22",17.102123815238752
"A26",20.871462299350142
"A6",4.6298220573856135
"A21",16.967725609583354
"A5",3.498343077916412
"A24",19.252481429174384
"A28",21.82400882316213
"A10",8.14790499029378
"A9",6.574642342188407
"A21",16.471832993528622
"A27",21.54404720675288
"A9",6.448130084751568
"A27",20.855576474558063
"A16",12.47882796330352
"A20",15.808442818464602
"A3",1.6670686152199858
"A21",16.42626388697928
"A18",14.399379268262276
"A25",19.473719825314397
"A14",10.560912965795914
"A17",13.193087501951025
"A29",23.223932507741278
"A27",20.92473298780476
"A10",8.079612174423385
"A21",16.421153026521925
"A31",24.768356413172192
"A14",10.402920603659194
"A30",23.67736097317755
"A12",8.938437895725269
"A11",8.456304467007563
"A32",25.507890487921994
"A22",17.105462500135662
"A8",5.724566834117814
"A21",16.644809024720402
"A1",0.4976517939942364
"A27",21.29086739425467
"A6",4.229293636133897
"A2",1.577982845681862
"A16",12.219883857992821
"A15",11.428244775413111
"A20",15.260716780816002
"A17",12.923019738141248
"A23",18.4493261605835
"A14",11.189085467740053
"A24",18.761267633487208
"A30",23.590212633246193
"A13",9.600657200399885
"A6",4.662410037327295
"A29",23.08179649439809
"A31",24.173331037945722
"A5",3.753365668468369
"A25",19.833040491345773
"A5",3.879939321867269
"A16",12.239677259740043
"A21",16.25105867895933
"A5",4.124924130431001
"A16",12.524351265078087
"A9",7.321435165486808
"A18",13.984471539440582
"A32",24.872160311006596
"A19",15.091360078556084
"A4",2.911623511491217
"A21",16.976964452698287
"A19",15.132753183287292
"A12",9.039750692326955
"A17",13.256894492553876
"A15",12.194268059010247
"A19",14.706720096035603
"A13",9.76748555872208
"A32",25.06914569253143
"A6",4.7958078224166245
"A9",6.968251058880272
"A11",8.190908602423189
"A19",15.136911828054686
"A17",12.822814961328476
"A6",4.587117216451556
"A28",22.24575128237078
"A29",22.592783721165304
"A9",6.865920818001767
"A10",7.3633781508803064
"A2",1.0657457052999966
"A2",1.2542131884413428
"A27",21.593581747495666
"A32",25.211394213933055
"A29",22.42585104751403
"A15",12.139838336168847
"A21",16.729484802074616
"A13",10.597947329875382
"A22",17.20809472415663
"A32",24.80989013189233
"A24",18.55231907776637
"A27",21.18654168789954
"A29",23.164249293214993
"A9",6.825309428501448
"A10",7.805896086982748
"A29",22.529923086500272
"A18",14.212713716037653
"A19",14.796100215139681
"A15",11.79367734759765
"A23",18.0797429000239
"A31",24.996450726216693
"A7",5.431860872221167
"A3",1.617112442538471
"A12",9.664838544181205
"A13",10.052122729465802
"A28",22.38720275878436
"A4",2.8700526164287528
"A19",15.007963363399753
"A18",13.68497918665369
"A30",23.591311084710085
"A17",13.117367458539288
"A3",2.4305841809966395
"A29",23.3148222046484
"A26",20.734201671837468
"A29",22.92970396127687
"A22",17.20004834985921
"A27",21.616788126100705
"A6",4.946680113576047
"A6",4.737378777235049
"A15",11.470180647965693
"A19",14.737209025343192
"A9",7.015594363094961
"A13",9.808498797912435
"A15",11.346444811642783
"A25",19.855817861918993
"A21",16.857583774791696
"A2",0.935955682280663
"A1",0.08987460214742127
"A6",4.490655389602074
"A24",19.377590534809364
"A23",18.354894013034016
"A5",3.3906266134508565
"A31",24.129832340877915
"A22",17.246663143127858
"A22",16.943403429385633
"A26",20.189632526147275
"A32",25.196176154694093
"A18",14.030703137751297
"A21",16.327116622294707
"A10",7.824322638310505
"A12",8.837646735687546
"A8",5.91013219046398
"A17",13.66251107121737
"A24",19.078478921535336
"A2",0.8205653253188034
"A14",10.683934522463735
"A32",25.108052585110784
"A28",22.22232252107572
"A25",19.70888748154935
"A5",3.2480248112495604
"A2",1.0958935260153673
"A29",22.560315044112333
"A8",6.520142988058075
"A5",3.6828691784208543
"A11",8.362353621511136
"A31",24.644578822457724
"A31",24.695922924749947
"A32",25.323954008290542
"A23",18.454423037835923
"A2",0.8585663465942466
"A7",5.596818454768961
"A7",5.320861980171325
"A15",11.50721740115435
"A15",11.677613903948854
"A11",8.614564630946974
"A11",8.279287762835573
"A32",24.950218077048856
"A4",3.0178496808680593
"A16",12.32391054025187
"A6",4.166804475565561
"A5",3.4978451730665205
"A1",0.08067159317229144
"A11",8.767668229083037
"A24",18.485932243811682
"A26",20.599062639684607
"A20",16.182188942925347
"A21",16.67618608166854
"A5",4.157367956745673
"A1",0.04282785665902544
"A11",8.57055380589432
"A30",23.772718225518673
"A27",21.00880556567778
"A13",10.20529218870571
"A18",13.970017003304612
"A1",0.6229656962326715
"A11",8.371208983866717
"A4",3.2605104828017
"A15",11.709949105895141
"A11",8.053093461529235
"A4",3.2383320833873572
"A30",23.553391437769665
"A15",11.979901693476947
"A18",13.876406464891954
"A3",1.886240633392985
"A25",19.537909428260587
"A18",14.551439648083722
"A8",6.579631164393103
"A18",14.419428653855682
"A32",25.388161462254565
"A14",11.017538178679208
"A15",11.913560836530797
"A24",19.236503513040457
"A17",13.526131433965139
"A16",12.620636804977424
"A21",16.041300888731516
"A19",14.740035775160163
"A1",0.6745854634583053
"A4",3.3234705578307517
"A10",8.198705728812037
"A22",17.389982354641205
"A27",21.245960787599955
"A32",25.035060728868146
"A31",24.345807715608533
"A15",11.307813235664542
"A6",4.585618795819379
"A1",0.6887445147424756
"A8",5.654661455206018
"A24",19.245339579900172
"A21",16.7482923298285
"A1",0.6812027264609335
"A20",15.688759927172608
"A21",16.418990669341543
"A4",2.5217374335548097
"A17",13.314985067382235
"A29",22.608287752436944
"A20",16.05736042711602
"A10",7.509809343682103
"A32",24.800109880020997
"A24",18.862653611194624
"A15",11.213990986430305
"A26",20.397309853417177
"A30",23.34266307479485
"A2",1.7693553221740712
"A15",11.55648204394085
"A21",16.326389069443803
"A19",14.990727662191468
"A14",10.421290312673378
"A19",14.902052056695013
"A10",7.268358275218998
"A15",11.878053326121561
"A24",18.62361627964266
"A20",15.365608730799362
"A18",13.608321687488726
"A5",3.312762446528743
"A20",15.488927096624032
"A24",18.820290598553314
"A21",16.610242947979952
"A16",12.118732066204839
"A23",18.105682135837235
"A13",9.783069324147124
"A23",17.761100949895933
"A12",9.156962274173775
"A30",24.0318199760166
"A20",15.731391172534773
"A29",22.79151074852828
"A8",5.680259773437139
"A24",19.144349194065118
"A16",12.215587077892494
"A7",5.379013640038061
"A10",7.2649043434378875
"A12",8.805628327329943
"A7",4.851916437039716
"A25",19.23308191187234
"A29",22.943848817733933
"A26",20.864709778210965
"A3",2.3003753826961937
"A8",5.67173997808154
"A18",14.597480332732287
"A24",18.989462708493658
"A4",2.6358345117438393
"A15",11.203692660879312
"A5",3.561349851507154
"A15",12.090841820494344
"A7",5.1164513230990085
"A14",10.663810998469884
"A25",19.315502444350724
"A13",9.606664662203968
"A29",22.833381952040114
"A26",20.946968775339098
"A22",16.89651533371237
"A9",6.432695069024167
"A23",18.07343028288735
"A30",23.26918697031341
"A13",9.71247072376836
"A22",17.559710635856693
"A10",8.177653018504095
"A25",19.60510473640731
"A5",3.204969859077295
"A31",24.90366721853593
"A10",8.02480912798885
"A1",0.7108070213466813
"A32",25.437554006326103
"A2",1.1160375179941129
"A8",6.515775777118711
"A27",21.72454445639548
"A9",6.747218271106174
"A3",2.4458739638617057
"A12",9.550181828485467
"A12",9.70155837633931
"A29",22.444216598608868
"A17",13.141096029765677
"A31",24.91251274248135
"A16",12.263192202616535
"A20",15.609448619532294
"A13",10.127035376839231
"A25",19.693347969230473
"A32",25.749209452170742
"A1",0.29311368011749517
"A16",12.592322873854053
"A13",9.999231391502871
"A9",6.849409670570456
"A9",6.712531172088834
"A11",8.368844879240406
"A1",0.6170849168683221
"A9",7.124483953703937
"A17",13.254266803381308
"A4",2.6658002501452778
"A4",3.155303252908258
"A21",16.70385560987659
"A29",23.301654153311613
"A31",24.099184610611672
"A5",4.061201459414455
"A29",22.87174938515759
"A16",12.067960970385435
"A2",1.7485658359186798
"A29",22.981569268246382
"A2",0.9140480848153014
"A23",18.39088266779302
"A21",16.641711916771307
"A18",14.304522987762688
"A31",24.606557573284565
"A24",19.09664668258614
"A12",9.44315140530469
"A29",22.93323527281926
"A23",18.556400192798186
"A25",19.48486920636511
"A5",3.54685438942891
"A26",20.864873708760662
"A15",11.22531058504883
"A15",11.851443564807449
"A24",18.52757538906696
"A18",14.357386190897603
"A17",13.376322351750446
"A27",21.34230312518502
"A5",3.732445913634354
"A11",8.4673699942251
"A32",24.88104615672864
"A17",12.807945709184706
"A3",2.2912014058022216
"A1",0.2891046913177142
"A2",1.0170628870404805
"A6",4.869856951957446
"A27",21.54889115302439
"A6",4.298916204063389
"A14",10.649036087948366
"A16",12.869725752694489
"A32",25.08482005952027
"A28",22.249930369699793
"A29",22.967773154494765
